"","line_text_star_final","line_text_final"
"870","10","컴퓨터로만 매번 정주행하던 인생영화를 스크린과 입체사운드로 경험하는 그 느낌이란 정말 여한이 없었습니다 재미와 감동을 넘어서 경외심이 들었습니다 감사합니다"
"871","10","이영화 지루하고 재미없다고 하는 사람들은 대부분 액션 sf 또는 해리포터나 트와일라잇 같은 접근성 좋은 판타지만 보고 자란 사람들 판타지에 대해 별로 관심 없던 사람들이거나"
"872","10","3시간 30분 짜리 영화가 지겹지 않네요"
"873","10","01년 12월 수능끝나고 극장에서 봤던 인생 최고의 판타지 영화오늘 재개봉으로 봤는데그 감동 그대로 였음 확장판도 이미 컴으로 봤지만 역시 스크린로 보길 강추함 123호빗시리즈까지 모두 극장에서 봤었"
"874","10","최근 미들어스 쉐도우 오브 워 라는 게임을 하고 난 뒤 다시 봤습니다 너무 재밌네요 게임 주인공이 아라곤을 닮아서 그런지 간지 줄줄"
"875","10","이 영화를 보기전에 컨디션 조절하고 자세잡고 봐라너에게 새로운 세계관을 가져다줄 것이다 이 이상의 영화는 앞으로 나올수없다"
"876","10","나 살아있을때 나와서 정말 다행살면서 감사하는게 있다면 김연아 박지성 bts와 한세대라는 것과 해리포터와 반지의 제왕이 열풍일때 그 분류에 속할 수 있었다는 것  나를 울고 웃게 만들어주는 영화"
"877","10","뉴질랜드 호빗마을을 다녀와서 다시 보기를 하니더 몰입하게 된다피터 잭슨 애국자"
"878","10","전설의 서포터 샘  그 전설의 시작"
"879","10","2001년에 개봉했지만 21세기 최고의 판타지 영화가 아닐까 생각합니다 앞으로 100년 내에 이런 완성도 높은 영화가 다시 나올 수 있을지"
"880","10","초등학교때 처음 보았던영화였는데어느덧 제가 서른이넘었습니다항상 제마음속에는 1번 영화입니다훌륭한스토리 짜임새 의상 분장 시나리오OST  명작 걸작 대작 이런영화가 또 있을까요이제와서 평점 남깁니다 감사"
"881","10","지금 봐도 가슴이 웅장해집니다"
"882","10","판타지의 정점판타지의 근본판타지의 걸작"
"883","10","굉장히 감동적이고 역시 판타지의 원탑은 반지의 제왕이군요"
"884","10","가운데땅이 어딘가에 있는 세상이고 톨킨은 그곳의 이야기를 우리 말로 번역한 것뿐이라는 말이 잊히질 않는다"
"885","10","비교하긴 싫지만  진짜 해리포터 같은거랑은 하늘과 땅차이다  반지가 진짜 최고지"
"886","10","평점이 높은 만큼 재밌습니다"
"887","10","내 생애 최고의 영화~ 책을 이만큼 훌륭하게 영화화시킨 영화가 또 잇을까"
"888","10","주기적으로 계속 재개봉했으면 좋겠다"
"889","10","이영화를 모르면 판타지를 모르는것이다"
"890","10","어떻게 2001년에 이런 퀄리티의 영화를 만들었지 20년 가까이 지난 작품인데 퀄리티가 넘사벽이다 지금봐도 하나도 안촌스러움 10점 만점에 15점"
"891","10","영화 보고 잊으면 다시 보고 또 봄 ㅎㅎ 1년마다"
"892","10","해리포터는 책이 명작이고 영화는 시각화 잘했다는거 빼면 그저 그런 재밌는영화 반지의 제왕은 책 영화 모두 역사에 남은 명작임 영화로 둘이 비교하는거는 이미 누가 우윈지 답이 정해져있음"
"893","10","역시 전율 그자체인 영화"
"894","10","역대급입니다 슈퍼s에서 보니까 더 색감도 좋고 사운드도 너무 빵빵해서 좋습니다 특히나 ost는 진짜 미친 역대급입니다"
"895","10","최고입니다 정말 3시간이 시간가는지도 모르고 봤습니다"
"896","10","직이준다 와 이걸 내가 영화관에서 보다니 이리 감사한 일이 있나 ost 스토리 연기 연출 영상미 모든것이 예술이다 직인다"
"897","10","살면서 내가 판타지라는 다른세계에 있다고 생각한 유일한 영화"
"898","10","톨킨 + 피터 잭슨 + 하워드 쇼어"
"899","10","과몰입 오타쿠는 여운 오져서 일상생활 불가"
"900","10","21세기 통틀어 최고의 판타지 영화가 아닐까 20년 전의 기술력인데도 불구하고 그 한계를 넘어서 2020년 지금 보아도 부족하지 않은 최고의 영화 매번 새로운 인물이 등장할 때마다 선역 악역 할 것 없이 강렬하다"
"901","10","원작소설을 완벽하게 이해한 감독이 탄생시킨 명작"
"902","10","이영화때문에 다른 판타지는 재밌다고 느낄수가 없음"
"903","10","인생 최고 영화 진짜 잊지못할 대작"
"904","10","판타지 영화의 집대성 엄청난 대작 스토리 영상 스케일 연출 연기 모든게 완벽함"
"905","10","판타지 세계관을 완벽히 정의한 영화"
"906","10","인생최고의 영화 탑5에 꼽음 전쟁신에서는 벅찬 전율도 느껴졌고 죽기 전에 이런 영화가 다시 또 나올 수 있을까"
"907","10","호빗 123탄 다 보고 다시 보니 더욱 재미지구나"
"908","10","내생의 최고의 영화이다"
"909","10","세편 다보는데 5일이 걸렸다 특히 마지막 편은 이 영화가 끝난다는게 너무 아쉬워서 쉽게 볼 수가 없었다 초3땐 오크 징그러워서 안봤는데 차라리 다행이다 안그랬음 지금과 같은 감동은 못느꼈을 거같다 책까지 다보"
"910","10","인생영화중 하나에 꼽히는 영화라고 할 수 있는 신비로운 영화였다 말이 필요 없었다"
"911","10","12살 처음 반지의 제왕을 본 이후로 난 아직도 판타지를 꿈꾸며 살아간다"
"912","10","하아 진짜 다시 영화관에서 볼줄이야 ㅠㅠㅠㅠ"
"913","10","해년마다 한편씩 나오는걸 기다리면서 다 봤던 추억이 있는 영화다시 정주행합니다"
"914","10","오늘 tv에 연속으로 해줘서 봤습니다 몇번을 봐도 감동입니다 이런 명작 또 안 나오나요ㅠ"
"915","10","이 영화를 모르는 이들은 제대로 된 판타지 대작을 모른다는 것이다 너무 안타깝다 그럴 정도로 수없이 봐도 가슴을 울리고 전율하게 하는 영화"
"916","10","어려선 이해못햇는데 지금 4번째 보니까 조금씩이해되요 호빗2편보고 1편보니까 이제 이해햇내요 ost 심포니는또 얼마나좋은지 대작에 걸맞는 최고스케일의 음악이내요"
"917","10","이 영화를 스크린으로 다시 본다는 생각에 눈물났다"
"918","10","이세상 가장 위대한 판타지"
"919","10","원래 해덕이었음 근데 이걸 보니까  해리포터는 절대 못 따라잡는다는 생각이 듦 해리포터 시리즈 중 가장 잘 만들었다고 생각되는 죽음의 성물 2편도 여기에 비하면 아무것도 아님 비교하기 싫어도 비교하"
"920","10","말이 필요한가 20년이 지났어도 클래스는 영원하다"
"921","10","이런영화는 다신보자못할것같다"
"922","10","뭐라 말을 해야할지 그저 전설이다 향후 500년뒤에도 볼만한"
"923","10","지금 나왔다면 난장이 흑인에 pc 묻어서 역겨웠겠지 옛날이 너무 좋았다"
"924","10","2019년 현재 아직도 이영화를 넘어서는 판타지 영화가 없다는 것이 이작품의 퀄리티를 말해준다"
"925","10","이제 봤다 10년 전에 이런 영화가 있었다는게 놀랍고 이제 정주행 했다는 사실이라도 다행이다 쵝오"
"926","10","재개봉해준 CGV에게 무한 감사를"
"927","10","짱♥♥♥♥♥"
"928","10","처음 2001년 지금은 2017년 그 사이에 어떤 판타지 영화도 이 영화를 넘지 못했다 와우팬으로써 워크래프트는 진짜 갈길이 멀다 카메라 무빙 자체가 완전 클라스가 다르다 그리고 확장판이 더 재밌음 진짜"
"929","10","이제야평점 적는다 진짜 고맙다 내가 살아있을때 나와줘서 반지의제왕덕에 영화보는재미를 깨우치고 판타지라는 환상에대해 알게해준 상상만으로도 행복하게해주는 반지의제왕"
"930","10","말이 필요 없다 봐라"
"931","10","호빗 다섯군대 전투에서 시리즈 처음 보고 이걸 봤어요 정말 재밌네요ㅠㅠ 얼른 다음 편봐야지 설렌다♥♥"
"932","10","명작 판타지 영화를 TV스마트폰이 아닌 극장에서 보게 해준 것에 감사합니다 올해 최고의 생일선물입니다"
"933","10","명작이 될수밖에 없는 이유는 영화를 보면 안다"
"934","10","반지의제왕에 해리포터나 트와일라잇이나 아바타나 타 판타지영화 들이대지마라 나 화난다 반지의제왕은 십몇년 지난 지금봐도 명작 대작임 다른것들과는 비교불가능하니까 비교하려는 시도조차 하지마라"
"935","10","평점 928이 점수도 솔직히 너무 낮다"
"936","10","흠잡을데 없이 완벽한 영화"
"937","10","호빗보고 다시봤다 외로운산에서 소린이 빌보한테준 미스릴갑옷을 여기서 빌보가 프로도한테 주는구나"
"938","10","영화도 영화지만 음악이 정말 우와"
"939","10","헐 1점 준 근거 너무 어이없다이 영화는 톨킨이 만든 세계관의 일부분에 지나지않는데 내용이 별거 없는거같다는인간은 뭐지 엉성하다는 인간은 더 어이없고 사람이 다 같은 취향일수는 없지만 저건 그냥 수준"
"940","10","6살때 접해서 지금 중3이 된 지금 핸드폰에는 사진 2000여장과 확장버젼 사운드트랙 확장판 영화까지 모을 정도로 굉장히 훌륭한 작품이자 내 생의 최고의 영화"
"941","10","절대반지 파괴를 위한 반지원정대 출정 올랜도 블룸에게 엄청난 부와 명성을 가져다 준 작품 스케일과 상상력이 상당히 우수함 해리 포터 시리즈와 마찬가지로 소장가치 충분한 작품 그리고 엑스맨의 매그니토이기도 한"
"942","10","왜 이 영화를 지금 본건지 후회가 몰려오지만 이 영화는 정말 내생 최고의 영화였습니다 스토리나 음악이나 배경이나 흠짓 낼떄가 없는 영화 이런 영화가 몇년동안 안나오는 이유를 알겠네요  피터 잭슨 감독 정말 대단합니"
"943","9","소설으로만 상상하던 중간세계를 그대로 실현한 놀라운 판타지"
"944","10","21세기 가장 위대한 3부작 영화라고 생각됩니다 이 영화를 극장에서 보지 못한 것이 너무 안타깝네요 반지의 제왕 3부작은 판타지  영화 역사에 길이 남을 명작입니다"
"945","10","안보고서는 도저히 다른 판타지영화를 논하지 못한다"
"946","9","긴 안목으로 잠깐 좋을 것을 포기할 수 있는 용기 참 멋지네"
"947","9","햐 시험기간인데 새벽에 잠안자고 다시보는데 개꿀잼 10년도 더 지난 영화라는게믿기지가 않네"
"948","10","영화를 보기 전의 나로 돌아가고 싶다 처음 봤을 때의 충격과 감동 등의 감정을 계속해서 다시 새롭게 느끼고 희열하고 싶다"
"949","10","1편부터 지금 최근 개봉한 호빗까지정말 광대한 스토리와 화려한 스케일 다시는 이런영화 없을겁니다작가님과 감독님께 정말 찬사를 보냅니다"
"950","10","어렸을때 봤을땐 몰랐는데 29살 먹고 보니까 보로미르 죽을때 존나울었네"
"951","10","요즘 초딩들은 반지의 제왕은 모르고 해리포터 트와일라잇같은것만 찬양하더라망할지구가 멸망하려는 징조야"
"952","10","오늘 재개봉 확장판 여자친구랑 같이보고왔음 여자친군 안좋아하는 장르고 첨 보는 영화라 솔직히 긴 러닝타임 동안 졸면서 쉬게할려고 데려왔는데 나만큼이나 열심히 봐 역시 세기의 명작이란 걸 다시 느꼈당"
"953","10","오랜만에 123편 모두다 보았습니다 다시봐도 명작이네요 이런 영화는 돈주고 바도 돈아깝지가 않네요  호빗 이야기 뒤에 곧 나온다는데 ㅎ 즐거움이 하나더 늘었습니다 안보신분이 있다면 꼭~ 한번은 보시"
"954","10","죽기 전에 이 영화를 봐서 정말 다행이다 이 말에 보게되었는데 장난아니다진짜 정말로 죽기전에 이영화를 봐서 정말 다행이다"
"955","10","톨킨도 대단하지만 원작을 충실히 살려낸 피터 잭슨 감독도 대단하다고밖에"
"956","10","대작의 시작"
"957","10","존나 명작"
"958","10","시리즈중 제일 낮은 평가를 받는데 ost 웅장함을 가장 크게 느낄수잇는 편이 1편입니다 발린의 무덤에서 도망칠때와 프로도와 아라곤이 무너진 다리에서 극적으로 탈출하는씬의 카타르시스는 말로 표현할수가없네요 모든 역대"
"959","10","반드시 봐야 할 작품"
"960","10","3시간이 금방 지나감 ㅇㅇ"
"961","10","재개봉좀 해주세요 ㅠㅠ"
"962","10","그냥 날가져요 엉엉 ㅜㅜ"
"963","8","판타지란 세계관을 만든영화 영화자체로도재밌고 여러가지로 의미가깊다"
"964","10","진짜 재밌다는 말로는 표현이 다 안될만큼 재밌다"
"965","10","이 영화를 영화관에서 볼수있었다는게 내인생 최고의 사건중 하나이다벌써 개봉한지 13년이나 됐지만 요즘 나온 블록버스터들에비해 스케일면에서 전혀 밀리지않는다오히려 다른면에서는 아직까지 따라올 영화가 없다고 감히 말"
"966","10","보고 또 봐도 영화 마지막 장면까지 또 보게 된다 1탄에서 3탄까지 다 명작이다"
"967","10","거품 없다 12년전에 나온걸 12년후에 봐놓고 거품이라니  지금 나왔으면 거품끼가 조금 있긴 하지만 2001년이란걸 감안해라 무슨 거품은 무슨  CG와 영화적 기술등등 이떄 당시엔 거의 최고였다 판타지란 장"
"968","10","내가 이 영화를 극장가서 봤다는 것이 천운이다"
"969","10","이거 극장서 재상영했음 좋겠다  내가꼽는 남바1영화다 반지 1~3"
"970","10","이 영화를 보면 뭔가 몽롱한게 꿈에 온듯한 느낌을 주는 영화 판타지의 교과서"
"971","10","해리포터같은 유아용 청소년용 판타지소설과 비교당하는거 자체가 굴욕이지"
"972","10","처음봣을땐 3>2>1 순으로 재밋었는데 지금보면 1>2>3순으로 재밋음"
"973","10","이런영화는 10년에 어쩌구 50년에 어쩌구해서 나올 수 있는 영화가 아니다 이건 위대한 소설을 위해 일생을 건 한 사람이 나와줘야 나올 수 있는 영화다"
"974","10","반지의제왕을 보고 해리포터를 보니 반지의제왕이 얼마나 명작인지 알수 있었다"
"975","10","머  말이 필요있나요종합선물셋트같은 영화지요해리포터같은건 원작보다 훨 재미없게 만들었는데 요건 더 재미있어요"
"976","10","판타지 나는 이 영화가 그래픽으로 꾸며진 판타지로 보이지 않는다 어릴 적 옛 이야기를 들으며 상상의 세계를 그리던 장엄하고 멋진 대서사시를 눈으로 볼 수 있었다"
"977","10","내가 이영화를 잊을 수 없는 이유 낙심하고 운명을 두려워하는 프로도에게 간달프가 해주는말이 있다모든 사람들은 항상 자기가 결정하지 않은 그런 일들을 겪게 된단다그럴때 우리가 할 수있는 일이란 어떻게 해야"
"978","10","정말 이런 영화를 볼수있다는 것과이 영화가 존재한다는 것이 감사할뿐"
"979","10","아무것도 모르고 극장에서 봤다가 그 스케일에 압도되어 몇년간 충격에서 헤어나오질 못한 채 오직 다음 시리즈 개봉만을 기다리며 살았다 작은 존재인 반지 그러나 그 작은 존재의 탐욕은 세계를 멸망시킬 만큼 컸다"
"980","10","가장 완벽한 영화"
"981","10","이걸 뛰어넘는 판타지영화가 앞으로 나올까"
"982","8","꼬맹이들은영화이해가어려워서평점이낮나보지 이거대작인데피터잭슨의최고수작"
"983","10","톨킨은 세계대전동안 어떻게 이 위대한 책을 냈을까 그의 정신력에 찬사를 보낸다"
"984","10","반지의제왕은 말그대로 걸작이지"
"985","10","쓰레기 한쿡영화보다가 눈정화했다"
"986","10","반지의 제왕은 몇번을봐도질리지않는다스토리며 배경이며 Bgm이며 뭐하나빠지는게없다개인적으로 극장에가서본건 3번이지만dvd영화채널에서 123편총합 30번은본것같다그만큼 재미있고 최고라불릴만한대작"
"987","9","반지의 제왕 이라는 영화사의 길이남을 트릴로지의 시작"
"988","10","평점 1점 주는 이상한 것들은 뭐지"
"989","10","대작 명작 걸작"
"990","10","원작 작가마저 미친 짓이라고 말했던 반지의 제왕의 영화화를 보란 듯이 대성공으로 일궈낸 피터 잭슨 존경합니다"
"991","10","톨킨도 천제이지만 이걸 영화화 한게 더 대단하고 도저히 이만한 판타지 영화는 더이상 나올것같지가않다음악배경인물 뭐하나 떨어지는것도없어다시 아이맥스로 상영하면 난 꼭 볼것이다사랑하는 지인들과"
"992","10","2002년작이란게 더 대단"
"993","10","이 영화시리즈에 대해 무슨 말이 필요할까 10년이 더 지난 지금 봐도 너무나 감동스럽다"
"994","10","진작 이 영화를 알지 못했다는게 아쉬울 뿐"
"995","10","이 영화는 영화계의 클래식이 될 것이다"
"996","10","초등학교2학년때 처음으로 이 영화를 접해고 고3이 된 지금까지 과장이 아니라 정말로 100번넘게 본 영화다물론3편다 합쳐서 앞으로도 얼마든지 더 볼 생각이며 이 영화가 없었으면 난 뭘하면서 살았을까 의문이 들정"
"997","10","다시봐도 역시 명작이구나"
"998","10","해리포터랑 반지의제왕 똑같이 개봉했는데 먼 과거엔 반지의제왕이라는 개솔임 솔직히 해리포터보다 나으면 나았지 뒤쳐지진 않는다고봄"
"999","10","톨킨이 쓴 책 중에는 반지의 제왕의 배경에 대해 다룬 것이 있다이건 단순한 판타지가 아니다 톨킨이 창조한 새로운 세계다이런게 진정한 예술이 아닐까"
"1000","10","죽기 전에 이 영화를 봐서 정말 다행이다"
